id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
854477572788375552,854477572788375552,2017-04-18 19:31:43 Hora Padrão de Caracas,2017-04-18,19:31:43,-0400,2326084303,zjporn,i,,Depressao é coisa seria! Linha de prevenção ao suicídio: 0800-273-8255 #NaoABaleiaAzul #Diganãoadepressão,pt,[],[],[],0,1,0,"['naoabaleiaazul', 'diganãoadepressão']",[],https://twitter.com/zjporn/status/854477572788375552,False,,0,,,,,,,,[],,,,
854450999179837440,854450999179837440,2017-04-18 17:46:07 Hora Padrão de Caracas,2017-04-18,17:46:07,-0400,2455481384,wndelhr,wendel,,Linha de prevenção ao suicídio: 0800-273-8255 #NaoABaleiaAzul #Diganãoadepressão,pt,[],[],[],0,0,0,"['naoabaleiaazul', 'diganãoadepressão']",[],https://twitter.com/wndelhr/status/854450999179837440,False,,0,,,,,,,,[],,,,
836382905152724992,836382185653415937,2017-02-27 21:09:58 Hora Padrão de Caracas,2017-02-27,21:09:58,-0400,464747541,loh_cipriano,ⓁⓄⒽ ✨,,@naholinek #DigaNãoaDepressão,und,[],[],[],0,0,0,['diganãoadepressão'],[],https://twitter.com/loh_cipriano/status/836382905152724992,False,,0,,,,,,,,[],,,,
826941508662259713,826941508662259713,2017-02-01 19:53:14 Hora Padrão de Caracas,2017-02-01,19:53:14,-0400,787700560808013824,lopez20jessica,Jessica López,,#DigaNãoASolidão  #DigaNãoADepressão  #DigaNãoAoSuicídio,und,[],[],[],0,0,0,"['diganãoasolidão', 'diganãoadepressão', 'diganãoaosuicídio']",[],https://twitter.com/Lopez20Jessica/status/826941508662259713,False,,0,,,,,,,,[],,,,
819159835786838016,819159835786838016,2017-01-11 08:31:38 Hora Padrão de Caracas,2017-01-11,08:31:38,-0400,38025323,letitbibi,bibi,,"Mais uma coisa #DigaNaoADepressao chega a ser insultante, não é uma coisa para o que eu posso dizer não sabia?",pt,[],[],[],0,1,1,['diganaoadepressao'],[],https://twitter.com/letitbibi/status/819159835786838016,False,,0,,,,,,,,[],,,,
811303964054552576,811303502337163265,2016-12-20 16:15:12 Hora Padrão de Caracas,2016-12-20,16:15:12,-0400,2733850553,schiavotelo,Leonardo Schiavotelo,,@Loosilveira1 #diganaoadepressao,und,[],[],[],0,0,0,['diganaoadepressao'],[],https://twitter.com/Schiavotelo/status/811303964054552576,False,,0,,,,,,,,[],,,,
794307609004244992,794307609004244992,2016-11-03 18:37:46 Hora Padrão de Caracas,2016-11-03,18:37:46,-0400,793994619650527232,brehdescomplica,Brenda Luiza,,Grandes dificuldades muita das vezes  levam a depressão ... #diganãoadepressão #porumavidaleve #commenoscobranças #maisdignidadeeamor ✌,pt,[],[],[],0,0,0,"['diganãoadepressão', 'porumavidaleve', 'commenoscobranças', 'maisdignidadeeamor']",[],https://twitter.com/Brehdescomplica/status/794307609004244992,False,,0,,,,,,,,[],,,,
787805190598557696,787801143640481792,2016-10-16 19:59:28 Hora Padrão de Caracas,2016-10-16,19:59:28,-0400,2608120745,_nayyreis,𝑵𝒂𝒚𝒂𝒓𝒂 𝑹𝒆𝒊𝒔🦋,,@leofnasc @le_leus #diganãoadepressão #conversecomaNay,und,[],[],[],0,0,0,"['diganãoadepressão', 'conversecomanay']",[],https://twitter.com/_nayyreis/status/787805190598557696,False,,0,,,,,,,,[],,,,
774433102131232768,774433102131232768,2016-09-09 22:23:34 Hora Padrão de Caracas,2016-09-09,22:23:34,-0400,166350503,fju_go,FJU Goiás,,"Estamos à disposição para ajudá-lo, procure-nos! #SetembroAmarelo #Diganãoaosuicídio #Diganãoàdepressão",pt,[],[],[],0,1,1,"['setembroamarelo', 'diganãoaosuicídio', 'diganãoàdepressão']",[],https://twitter.com/FJU_GO/status/774433102131232768,False,,0,,,,,,,,[],,,,
768823205297549312,768817549396049920,2016-08-25 10:51:50 Hora Padrão de Caracas,2016-08-25,10:51:50,-0400,74286669,soaresallex,Alexandre Soares,,"@maluucampos é uma musica bacana bem, ta no repertorio novo do bar do geraldo aos sabados! #DigaNãoADepressão",pt,[],[],[],1,0,0,['diganãoadepressão'],[],https://twitter.com/soaresallex/status/768823205297549312,False,,0,,,,,,,,"[{'screen_name': 'maluucampos', 'name': 'malu', 'id': '124197456'}]",,,,
697239471104880640,697239471104880640,2016-02-09 22:03:38 Hora Padrão de Caracas,2016-02-09,22:03:38,-0400,2990946730,farlandsgamer,"Far , o avô da Nanda",,@drikraft  #DigaNãoàDepressão.   @J4ck_FBI @willydonka23 @NandaPlay @Redstone476,und,"[{'screen_name': 'nandaplay', 'name': 'nandaplay', 'id': '1122996972'}, {'screen_name': 'redstone476', 'name': 'caique pereira', 'id': '1090009830'}]",[],[],1,1,1,['diganãoàdepressão'],[],https://twitter.com/FarLandsGamer/status/697239471104880640,False,,0,,,,,,,,[],,,,
